latitude,longitude,date,species,url,image_url,reference,n,location,depth,gear,temp,traps,id,notes,source,sex,source_id,previous_species,aquarium_inp,obs_type,id_correct,misid_reason,reviewer,is_sequenced,tax_type,genbank_accession
21.88,-91.12,1/30/90,Bathynomus giganteus,https://www.gbif.org/occurrence/1439136444,,"McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,Yucatan,556,,,,543,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: HUMAN_OBSERVATION | institutionCode: Duke | collectionCode: Sizing Ocean Giants | catalogNumber: SOG-2882 Bathynomus giganteus | recordNumber:  | recordedBy:  | identifiedBy:  | locality: Yucatan | waterBody: Caribbean Sea | country: Mexico",GBIF,,2882,,,,,,,FALSE,,
21.88,-91.12,1/30/90,Bathynomus giganteus,https://www.gbif.org/occurrence/1439136445,,"McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,Yucatan,556,,,,544,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: HUMAN_OBSERVATION | institutionCode: Duke | collectionCode: Sizing Ocean Giants | catalogNumber: SOG-2893 Bathynomus giganteus | recordNumber:  | recordedBy:  | identifiedBy:  | locality: Yucatan | waterBody: Caribbean Sea | country: Mexico",GBIF,,2893,,,,,,,FALSE,,
21.88,-91.12,1/30/90,Bathynomus giganteus,https://www.gbif.org/occurrence/1439136446,,"McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,Yucatan,556,,,,545,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: HUMAN_OBSERVATION | institutionCode: Duke | collectionCode: Sizing Ocean Giants | catalogNumber: SOG-2902 Bathynomus giganteus | recordNumber:  | recordedBy:  | identifiedBy:  | locality: Yucatan | waterBody: Caribbean Sea | country: Mexico",GBIF,,2902,,,,,,,FALSE,,
21.88,-91.12,1/30/90,Bathynomus giganteus,https://www.gbif.org/occurrence/1439136447,,"McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,Yucatan,556,,,,546,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: HUMAN_OBSERVATION | institutionCode: Duke | collectionCode: Sizing Ocean Giants | catalogNumber: SOG-2871 Bathynomus giganteus | recordNumber:  | recordedBy:  | identifiedBy:  | locality: Yucatan | waterBody: Caribbean Sea | country: Mexico",GBIF,,2871,,,,,,,FALSE,,
21.88,-91.12,1/30/90,Bathynomus giganteus,https://www.gbif.org/occurrence/1439136449,,"McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,Yucatan,556,,,,547,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: HUMAN_OBSERVATION | institutionCode: Duke | collectionCode: Sizing Ocean Giants | catalogNumber: SOG-2877 Bathynomus giganteus | recordNumber:  | recordedBy:  | identifiedBy:  | locality: Yucatan | waterBody: Caribbean Sea | country: Mexico",GBIF,,2877,,,,,,,FALSE,,
21.88,-91.12,1/30/90,Bathynomus giganteus,https://www.gbif.org/occurrence/1439136450,,"McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,Yucatan,556,,,,548,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: HUMAN_OBSERVATION | institutionCode: Duke | collectionCode: Sizing Ocean Giants | catalogNumber: SOG-2895 Bathynomus giganteus | recordNumber:  | recordedBy:  | identifiedBy:  | locality: Yucatan | waterBody: Caribbean Sea | country: Mexico",GBIF,,2895,,,,,,,FALSE,,
21.88,-91.12,1/30/90,Bathynomus giganteus,https://www.gbif.org/occurrence/1439136451,,"McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,Yucatan,556,,,,549,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: HUMAN_OBSERVATION | institutionCode: Duke | collectionCode: Sizing Ocean Giants | catalogNumber: SOG-2911 Bathynomus giganteus | recordNumber:  | recordedBy:  | identifiedBy:  | locality: Yucatan | waterBody: Caribbean Sea | country: Mexico",GBIF,,2911,,,,,,,FALSE,,
21.88,-91.12,1/30/90,Bathynomus giganteus,https://www.gbif.org/occurrence/1439136452,,"McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,Yucatan,556,,,,550,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: HUMAN_OBSERVATION | institutionCode: Duke | collectionCode: Sizing Ocean Giants | catalogNumber: SOG-2878 Bathynomus giganteus | recordNumber:  | recordedBy:  | identifiedBy:  | locality: Yucatan | waterBody: Caribbean Sea | country: Mexico",GBIF,,2878,,,,,,,FALSE,,
21.88,-91.12,1/30/90,Bathynomus giganteus,https://www.gbif.org/occurrence/1439136454,,"McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,Yucatan,556,,,,551,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: HUMAN_OBSERVATION | institutionCode: Duke | collectionCode: Sizing Ocean Giants | catalogNumber: SOG-2909 Bathynomus giganteus | recordNumber:  | recordedBy:  | identifiedBy:  | locality: Yucatan | waterBody: Caribbean Sea | country: Mexico",GBIF,,2909,,,,,,,FALSE,,
21.88,-91.12,1/30/90,Bathynomus giganteus,https://www.gbif.org/occurrence/1439136455,,"McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,Yucatan,556,,,,552,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: HUMAN_OBSERVATION | institutionCode: Duke | collectionCode: Sizing Ocean Giants | catalogNumber: SOG-2884 Bathynomus giganteus | recordNumber:  | recordedBy:  | identifiedBy:  | locality: Yucatan | waterBody: Caribbean Sea | country: Mexico",GBIF,,2884,,,,,,,FALSE,,
21.88,-91.12,1/30/90,Bathynomus giganteus,https://www.gbif.org/occurrence/1439136456,,"McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,Yucatan,556,,,,553,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: HUMAN_OBSERVATION | institutionCode: Duke | collectionCode: Sizing Ocean Giants | catalogNumber: SOG-2908 Bathynomus giganteus | recordNumber:  | recordedBy:  | identifiedBy:  | locality: Yucatan | waterBody: Caribbean Sea | country: Mexico",GBIF,,2908,,,,,,,FALSE,,
21.88,-91.12,1/30/90,Bathynomus giganteus,https://www.gbif.org/occurrence/1439136457,,"McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,Yucatan,556,,,,554,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: HUMAN_OBSERVATION | institutionCode: Duke | collectionCode: Sizing Ocean Giants | catalogNumber: SOG-2898 Bathynomus giganteus | recordNumber:  | recordedBy:  | identifiedBy:  | locality: Yucatan | waterBody: Caribbean Sea | country: Mexico",GBIF,,2898,,,,,,,FALSE,,
21.88,-91.12,1/30/90,Bathynomus giganteus,https://www.gbif.org/occurrence/1439136458,,"McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,Yucatan,556,,,,555,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: HUMAN_OBSERVATION | institutionCode: Duke | collectionCode: Sizing Ocean Giants | catalogNumber: SOG-2887 Bathynomus giganteus | recordNumber:  | recordedBy:  | identifiedBy:  | locality: Yucatan | waterBody: Caribbean Sea | country: Mexico",GBIF,,2887,,,,,,,FALSE,,
21.88,-91.12,1/30/90,Bathynomus giganteus,https://www.gbif.org/occurrence/1439136459,,"McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,Yucatan,556,,,,556,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: HUMAN_OBSERVATION | institutionCode: Duke | collectionCode: Sizing Ocean Giants | catalogNumber: SOG-2872 Bathynomus giganteus | recordNumber:  | recordedBy:  | identifiedBy:  | locality: Yucatan | waterBody: Caribbean Sea | country: Mexico",GBIF,,2872,,,,,,,FALSE,,
21.88,-91.12,1/30/90,Bathynomus giganteus,https://www.gbif.org/occurrence/1439136461,,"McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,Yucatan,556,,,,557,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: HUMAN_OBSERVATION | institutionCode: Duke | collectionCode: Sizing Ocean Giants | catalogNumber: SOG-2901 Bathynomus giganteus | recordNumber:  | recordedBy:  | identifiedBy:  | locality: Yucatan | waterBody: Caribbean Sea | country: Mexico",GBIF,,2901,,,,,,,FALSE,,
21.88,-91.12,1/30/90,Bathynomus giganteus,https://www.gbif.org/occurrence/1439136462,,"McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,Yucatan,556,,,,558,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: HUMAN_OBSERVATION | institutionCode: Duke | collectionCode: Sizing Ocean Giants | catalogNumber: SOG-2907 Bathynomus giganteus | recordNumber:  | recordedBy:  | identifiedBy:  | locality: Yucatan | waterBody: Caribbean Sea | country: Mexico",GBIF,,2907,,,,,,,FALSE,,
21.88,-91.12,1/30/90,Bathynomus giganteus,https://www.gbif.org/occurrence/1439136464,,"McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,Yucatan,556,,,,559,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: HUMAN_OBSERVATION | institutionCode: Duke | collectionCode: Sizing Ocean Giants | catalogNumber: SOG-2897 Bathynomus giganteus | recordNumber:  | recordedBy:  | identifiedBy:  | locality: Yucatan | waterBody: Caribbean Sea | country: Mexico",GBIF,,2897,,,,,,,FALSE,,
21.88,-91.12,1/30/90,Bathynomus giganteus,https://www.gbif.org/occurrence/1439136466,,"McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,Yucatan,556,,,,560,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: HUMAN_OBSERVATION | institutionCode: Duke | collectionCode: Sizing Ocean Giants | catalogNumber: SOG-2905 Bathynomus giganteus | recordNumber:  | recordedBy:  | identifiedBy:  | locality: Yucatan | waterBody: Caribbean Sea | country: Mexico",GBIF,,2905,,,,,,,FALSE,,
21.88,-91.12,1/30/90,Bathynomus giganteus,https://www.gbif.org/occurrence/1439136467,,"McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,Yucatan,556,,,,561,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: HUMAN_OBSERVATION | institutionCode: Duke | collectionCode: Sizing Ocean Giants | catalogNumber: SOG-2906 Bathynomus giganteus | recordNumber:  | recordedBy:  | identifiedBy:  | locality: Yucatan | waterBody: Caribbean Sea | country: Mexico",GBIF,,2906,,,,,,,FALSE,,
21.88,-91.12,1/30/90,Bathynomus giganteus,https://www.gbif.org/occurrence/1439136470,,"McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,Yucatan,556,,,,562,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: HUMAN_OBSERVATION | institutionCode: Duke | collectionCode: Sizing Ocean Giants | catalogNumber: SOG-2900 Bathynomus giganteus | recordNumber:  | recordedBy:  | identifiedBy:  | locality: Yucatan | waterBody: Caribbean Sea | country: Mexico",GBIF,,2900,,,,,,,FALSE,,
21.88,-91.12,1/30/90,Bathynomus giganteus,https://www.gbif.org/occurrence/1439136472,,"McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,Yucatan,556,,,,563,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: HUMAN_OBSERVATION | institutionCode: Duke | collectionCode: Sizing Ocean Giants | catalogNumber: SOG-2903 Bathynomus giganteus | recordNumber:  | recordedBy:  | identifiedBy:  | locality: Yucatan | waterBody: Caribbean Sea | country: Mexico",GBIF,,2903,,,,,,,FALSE,,
21.88,-91.12,1/30/90,Bathynomus giganteus,https://www.gbif.org/occurrence/1439136473,,"McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,Yucatan,556,,,,564,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: HUMAN_OBSERVATION | institutionCode: Duke | collectionCode: Sizing Ocean Giants | catalogNumber: SOG-2894 Bathynomus giganteus | recordNumber:  | recordedBy:  | identifiedBy:  | locality: Yucatan | waterBody: Caribbean Sea | country: Mexico",GBIF,,2894,,,,,,,FALSE,,
21.88,-91.12,1/30/90,Bathynomus giganteus,https://www.gbif.org/occurrence/1439136478,,"McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,Yucatan,556,,,,565,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: HUMAN_OBSERVATION | institutionCode: Duke | collectionCode: Sizing Ocean Giants | catalogNumber: SOG-2899 Bathynomus giganteus | recordNumber:  | recordedBy:  | identifiedBy:  | locality: Yucatan | waterBody: Caribbean Sea | country: Mexico",GBIF,,2899,,,,,,,FALSE,,
21.88,-91.12,1/30/90,Bathynomus giganteus,https://www.gbif.org/occurrence/1439136480,,"McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,Yucatan,556,,,,566,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: HUMAN_OBSERVATION | institutionCode: Duke | collectionCode: Sizing Ocean Giants | catalogNumber: SOG-2904 Bathynomus giganteus | recordNumber:  | recordedBy:  | identifiedBy:  | locality: Yucatan | waterBody: Caribbean Sea | country: Mexico",GBIF,,2904,,,,,,,FALSE,,
21.88,-91.12,1/30/90,Bathynomus giganteus,https://www.gbif.org/occurrence/1439136485,,"McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,Yucatan,556,,,,567,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: HUMAN_OBSERVATION | institutionCode: Duke | collectionCode: Sizing Ocean Giants | catalogNumber: SOG-2912 Bathynomus giganteus | recordNumber:  | recordedBy:  | identifiedBy:  | locality: Yucatan | waterBody: Caribbean Sea | country: Mexico",GBIF,,2912,,,,,,,FALSE,,
21.88,-91.12,1/30/90,Bathynomus giganteus,https://www.gbif.org/occurrence/1439136486,,"McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,Yucatan,556,,,,568,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: HUMAN_OBSERVATION | institutionCode: Duke | collectionCode: Sizing Ocean Giants | catalogNumber: SOG-2910 Bathynomus giganteus | recordNumber:  | recordedBy:  | identifiedBy:  | locality: Yucatan | waterBody: Caribbean Sea | country: Mexico",GBIF,,2910,,,,,,,FALSE,,
20.315,-92.24,1/30/90,Bathynomus giganteus,https://www.gbif.org/occurrence/1439136887,,"McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",6,Yucatan,394.5,,,,569,"orig_scientificName: Bathynomus giganteus A.Milne-Edwards, 1879 | basisOfRecord: HUMAN_OBSERVATION | institutionCode: Duke | collectionCode: Sizing Ocean Giants | catalogNumber: SOG-3273 Bathynomus giganteus | recordNumber:  | recordedBy:  | identifiedBy:  | locality: Yucatan | waterBody: Caribbean Sea | country: Mexico",GBIF,,3273,,,,,,,FALSE,,
