"latitude","longitude","date","species","url","reference","n","location","depth","notes","source"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136390","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2834 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136393","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2839 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136394","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2854 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136395","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2828 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136396","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2850 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136397","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2849 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136398","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2853 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136400","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2826 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136402","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2868 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136403","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2869 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136404","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2859 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136405","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2866 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136406","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2838 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136408","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2860 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136409","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2856 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136410","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2852 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136411","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2832 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136412","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2841 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136413","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2890 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136414","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2842 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136415","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2861 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136416","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2858 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136417","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2863 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136419","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2879 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136420","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2873 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136421","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2848 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136422","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2875 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136423","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2870 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136424","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2855 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136425","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2857 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136426","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2876 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136427","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2891 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136428","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2888 Bathynomus giganteus","GBIF"
21.88,-91.12,1990-01-30,"Bathynomus giganteus","https://www.gbif.org/occurrence/1439136429","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715",1,"Yucatan",556,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Duke | catalog: SOG-2886 Bathynomus giganteus","GBIF"
